,blueWins
75548,1
75549,0
75550,0
75551,1
75552,1
75553,1
75554,1
75555,0
75556,0
75557,0
75558,0
75559,1
75560,1
75561,0
75562,0
75563,1
75564,1
75565,0
75566,0
75567,1
75568,1
75569,1
75570,0
75571,1
75572,1
75573,0
75574,1
75575,0
75576,0
75577,0
75578,1
75579,0
75580,1
75581,1
75582,1
75583,0
75584,0
75585,0
75586,1
75587,0
75588,1
75589,1
75590,0
75591,0
75592,1
75593,0
75594,1
75595,0
75596,0
75597,1
75598,1
75599,1
75600,0
75601,0
75602,0
75603,0
75604,1
75605,0
75606,0
75607,1
75608,1
75609,0
75610,1
75611,1
75612,0
75613,0
75614,0
75615,1
75616,1
75617,1
75618,0
75619,0
75620,1
75621,0
75622,0
75623,0
75624,0
75625,0
75626,0
75627,1
75628,1
75629,0
75630,0
75631,0
75632,1
75633,0
75634,1
75635,0
75636,1
75637,0
75638,1
75639,1
75640,1
75641,1
75642,0
75643,1
75644,0
75645,1
75646,0
75647,0
75648,1
75649,1
75650,0
75651,1
75652,1
75653,1
75654,1
75655,1
75656,0
75657,1
75658,0
75659,0
75660,0
75661,0
75662,1
75663,0
75664,0
75665,0
75666,1
75667,0
75668,1
75669,0
75670,0
75671,0
75672,0
75673,0
75674,1
75675,1
75676,0
75677,0
75678,1
75679,1
75680,1
75681,0
75682,1
75683,0
75684,1
75685,1
75686,0
75687,0
75688,1
75689,0
75690,1
75691,0
75692,1
75693,1
75694,1
75695,1
75696,1
75697,0
75698,0
75699,1
75700,1
75701,0
75702,0
75703,1
75704,0
75705,1
75706,1
75707,1
75708,0
75709,0
75710,0
75711,1
75712,1
75713,1
75714,0
75715,0
75716,0
75717,1
75718,0
75719,0
75720,1
75721,1
75722,0
75723,1
75724,0
75725,1
75726,1
75727,1
75728,1
75729,0
75730,0
75731,0
75732,1
75733,1
75734,0
75735,1
75736,0
75737,0
75738,0
75739,0
75740,0
75741,0
75742,0
75743,1
75744,0
75745,1
75746,1
75747,1
75748,1
75749,0
75750,0
75751,0
75752,1
75753,0
75754,0
75755,1
75756,1
75757,1
75758,0
75759,0
75760,0
75761,1
75762,0
75763,0
75764,1
75765,1
75766,1
75767,1
75768,1
75769,1
75770,1
75771,1
75772,0
75773,1
75774,0
75775,1
75776,1
75777,1
75778,0
75779,1
75780,1
75781,1
75782,0
75783,1
75784,1
75785,1
75786,1
75787,0
75788,1
75789,0
75790,0
75791,0
75792,0
75793,0
75794,0
75795,0
75796,0
75797,0
75798,0
75799,0
75800,0
75801,1
75802,0
75803,1
75804,1
75805,1
75806,0
75807,0
75808,0
75809,0
75810,1
75811,0
75812,0
75813,0
75814,1
75815,0
75816,0
75817,0
75818,1
75819,1
75820,0
75821,0
75822,1
75823,1
75824,0
75825,0
75826,1
75827,0
75828,1
75829,1
75830,1
75831,1
75832,0
75833,1
75834,0
75835,0
75836,1
75837,1
75838,0
75839,1
75840,0
75841,0
75842,1
75843,0
75844,0
75845,0
75846,1
75847,1
75848,0
75849,0
75850,0
75851,1
75852,0
75853,0
75854,0
75855,1
75856,1
75857,1
75858,0
75859,1
75860,0
75861,0
75862,1
75863,0
75864,1
75865,0
75866,1
75867,0
75868,0
75869,1
75870,1
75871,0
75872,0
75873,0
75874,1
75875,0
75876,0
75877,0
75878,1
75879,1
75880,0
75881,0
75882,0
75883,0
75884,0
75885,1
75886,0
75887,0
75888,0
75889,1
75890,1
75891,0
75892,1
75893,1
75894,1
75895,1
75896,0
75897,0
75898,1
75899,0
75900,0
75901,0
75902,0
75903,1
75904,1
75905,1
75906,1
75907,0
75908,1
75909,1
75910,1
75911,1
75912,1
75913,1
75914,0
75915,1
75916,0
75917,1
75918,0
75919,1
75920,0
75921,1
75922,0
75923,1
75924,1
75925,0
75926,0
75927,0
75928,0
75929,1
75930,1
75931,0
75932,1
75933,1
75934,1
75935,0
75936,1
75937,0
75938,0
75939,1
75940,0
75941,0
75942,0
75943,0
75944,1
75945,1
75946,1
75947,1
75948,0
75949,1
75950,1
75951,0
75952,1
75953,0
75954,0
75955,1
75956,1
75957,0
75958,1
75959,0
75960,1
75961,1
75962,0
75963,0
75964,1
75965,0
75966,0
75967,0
75968,1
75969,0
75970,0
75971,1
75972,0
75973,1
75974,1
75975,0
75976,0
75977,0
75978,1
75979,1
75980,1
75981,1
75982,1
75983,0
75984,0
75985,0
75986,1
75987,0
75988,1
75989,0
75990,0
75991,0
75992,1
75993,1
75994,0
75995,1
75996,1
75997,0
75998,0
75999,0
76000,0
76001,1
76002,0
76003,0
76004,0
76005,1
76006,1
76007,1
76008,1
76009,1
76010,0
76011,0
76012,0
76013,1
76014,0
76015,1
76016,0
76017,1
76018,0
76019,1
76020,1
76021,0
76022,1
76023,1
76024,1
76025,0
76026,1
76027,1
76028,0
76029,0
76030,0
76031,0
76032,0
76033,1
76034,0
76035,1
76036,1
76037,0
76038,0
76039,1
76040,0
76041,0
76042,1
76043,1
76044,1
76045,0
76046,1
76047,0
76048,1
76049,0
76050,0
76051,0
76052,1
76053,1
76054,0
76055,1
76056,1
76057,1
76058,0
76059,1
76060,0
76061,0
76062,1
76063,1
76064,1
76065,1
76066,1
76067,0
76068,1
76069,1
76070,1
76071,0
76072,0
76073,1
76074,0
76075,0
76076,1
76077,1
76078,1
76079,1
76080,0
76081,1
76082,0
76083,1
76084,0
76085,0
76086,1
76087,1
76088,1
76089,0
76090,1
76091,0
76092,1
76093,1
76094,0
76095,1
76096,1
76097,1
76098,0
76099,1
76100,1
76101,1
76102,1
76103,0
76104,0
76105,0
76106,0
76107,1
76108,1
76109,0
76110,1
76111,0
76112,0
76113,1
76114,0
76115,0
76116,1
76117,0
76118,0
76119,0
76120,0
76121,0
76122,1
76123,0
76124,1
76125,0
76126,0
76127,1
76128,1
76129,0
76130,1
76131,1
76132,1
76133,1
76134,0
76135,1
76136,0
76137,0
76138,0
76139,0
76140,0
76141,1
76142,1
76143,1
76144,0
76145,1
76146,0
76147,0
76148,1
76149,0
76150,1
76151,1
76152,1
76153,0
76154,1
76155,1
76156,0
76157,1
76158,0
76159,1
76160,1
76161,1
76162,1
76163,1
76164,0
76165,0
76166,0
76167,0
76168,1
76169,1
76170,0
76171,1
76172,1
76173,0
76174,0
76175,1
76176,0
76177,1
76178,1
76179,0
76180,0
76181,0
76182,0
76183,0
76184,1
76185,1
76186,1
76187,0
76188,1
76189,1
76190,0
76191,0
76192,0
76193,0
76194,1
76195,0
76196,0
76197,1
76198,0
76199,1
76200,0
76201,0
76202,0
76203,0
76204,0
76205,1
76206,0
76207,1
76208,1
76209,1
76210,0
76211,0
76212,1
76213,1
76214,1
76215,1
76216,1
76217,0
76218,0
76219,1
76220,1
76221,0
76222,0
76223,1
76224,1
76225,0
76226,1
76227,1
76228,0
76229,0
76230,1
76231,1
76232,0
76233,1
76234,0
76235,1
76236,0
76237,1
76238,0
76239,1
76240,1
76241,0
76242,1
76243,1
76244,1
76245,0
76246,1
76247,0
76248,1
76249,1
76250,0
76251,1
76252,0
76253,1
76254,1
76255,1
76256,1
76257,1
76258,1
76259,1
76260,0
76261,1
76262,0
76263,1
76264,1
76265,1
76266,1
76267,1
76268,1
76269,1
76270,1
76271,0
76272,0
76273,0
76274,1
76275,1
76276,0
76277,1
76278,0
76279,0
76280,0
76281,1
76282,1
76283,1
76284,1
76285,1
76286,0
76287,0
76288,0
76289,0
76290,0
76291,0
76292,1
76293,1
76294,0
76295,1
76296,0
76297,1
76298,0
76299,1
76300,0
76301,1
76302,1
76303,1
76304,1
76305,1
76306,1
76307,0
76308,0
76309,1
76310,1
76311,1
76312,1
76313,0
76314,0
76315,1
76316,0
76317,0
76318,0
76319,0
76320,0
76321,0
76322,1
76323,1
76324,1
76325,0
76326,0
76327,1
76328,1
76329,0
76330,1
76331,0
76332,0
76333,1
76334,1
76335,0
76336,1
76337,0
76338,0
76339,1
76340,1
76341,1
76342,0
76343,1
76344,0
76345,1
76346,1
76347,0
76348,0
76349,1
76350,0
76351,0
76352,0
76353,0
76354,1
76355,1
76356,0
76357,1
76358,0
76359,1
76360,0
76361,0
76362,0
76363,1
76364,1
76365,0
76366,1
76367,1
76368,0
76369,0
76370,0
76371,0
76372,0
76373,1
76374,1
76375,0
76376,1
76377,1
76378,0
76379,1
76380,0
76381,0
76382,0
76383,1
76384,0
76385,1
76386,1
76387,1
76388,0
76389,0
76390,1
76391,1
76392,0
76393,1
76394,1
76395,1
76396,1
76397,0
76398,1
76399,0
76400,1
76401,1
76402,1
76403,0
76404,1
76405,1
76406,1
76407,0
76408,0
76409,0
76410,1
76411,1
76412,0
76413,0
76414,1
76415,0
76416,0
76417,1
76418,1
76419,0
76420,0
76421,0
76422,1
76423,1
76424,0
76425,1
76426,0
76427,0
76428,0
76429,0
76430,0
76431,1
76432,1
76433,1
76434,0
76435,0
76436,0
76437,0
76438,0
76439,0
76440,1
76441,1
76442,0
76443,0
76444,0
76445,1
76446,0
76447,1
76448,0
76449,0
76450,0
76451,1
76452,1
76453,0
76454,1
76455,0
76456,1
76457,0
76458,1
76459,1
76460,1
76461,1
76462,0
76463,1
76464,0
76465,1
76466,0
76467,1
76468,0
76469,0
76470,1
76471,0
76472,1
76473,0
76474,1
76475,0
76476,1
76477,1
76478,0
76479,0
76480,1
76481,0
76482,1
76483,1
76484,0
76485,1
76486,1
76487,1
76488,0
76489,0
76490,0
76491,1
76492,1
76493,0
76494,1
76495,0
76496,1
76497,1
76498,0
76499,1
76500,0
76501,0
76502,0
76503,0
76504,0
76505,0
76506,1
76507,0
76508,0
76509,0
76510,0
76511,0
76512,1
76513,0
76514,0
76515,0
76516,1
76517,1
76518,1
76519,0
76520,1
76521,0
76522,0
76523,0
76524,1
76525,0
76526,0
76527,0
76528,0
76529,1
76530,0
76531,1
76532,1
76533,1
76534,1
76535,0
76536,0
76537,1
76538,1
76539,1
76540,0
76541,0
76542,1
76543,1
76544,1
76545,0
76546,1
76547,0
76548,0
76549,0
76550,1
76551,0
76552,0
76553,0
76554,0
76555,0
76556,0
76557,1
76558,0
76559,0
76560,0
76561,0
76562,0
76563,1
76564,0
76565,0
76566,1
76567,0
76568,1
76569,0
76570,0
76571,0
76572,1
76573,0
76574,0
76575,1
76576,1
76577,0
76578,1
76579,0
76580,0
76581,1
76582,1
76583,1
76584,1
76585,0
76586,0
76587,1
76588,0
76589,1
76590,1
76591,1
76592,1
76593,1
76594,1
76595,1
76596,1
76597,0
76598,0
76599,1
76600,0
76601,0
76602,0
76603,0
76604,0
76605,1
76606,1
76607,0
76608,0
76609,1
76610,0
76611,1
76612,1
76613,1
76614,1
76615,1
76616,0
76617,1
76618,0
76619,0
76620,1
76621,1
76622,0
76623,1
76624,0
76625,1
76626,1
76627,0
76628,1
76629,0
76630,1
76631,1
76632,1
76633,1
76634,0
76635,1
76636,0
76637,1
76638,1
76639,1
76640,1
76641,1
76642,1
76643,1
76644,1
76645,1
76646,0
76647,0
76648,0
76649,1
76650,0
76651,0
76652,0
76653,1
76654,0
76655,1
76656,1
76657,0
76658,0
76659,0
76660,0
76661,0
76662,1
76663,0
76664,1
76665,1
76666,0
76667,1
76668,0
76669,1
76670,0
76671,1
76672,0
76673,1
76674,1
76675,0
76676,0
76677,1
76678,1
76679,0
76680,1
76681,1
76682,0
76683,0
76684,1
76685,0
76686,0
76687,1
76688,0
76689,1
76690,0
76691,1
76692,1
76693,1
76694,1
76695,1
76696,0
76697,0
76698,0
76699,0
76700,0
76701,1
76702,1
76703,1
76704,1
76705,1
76706,0
76707,1
76708,1
76709,1
76710,1
76711,1
76712,1
76713,1
76714,1
76715,1
76716,1
76717,0
76718,0
76719,0
76720,1
76721,1
76722,1
76723,0
76724,1
76725,0
76726,1
76727,0
76728,1
76729,1
76730,1
76731,1
76732,0
76733,1
76734,0
76735,1
76736,1
76737,0
76738,0
76739,1
76740,1
76741,0
76742,0
76743,1
76744,1
76745,1
76746,0
76747,0
76748,1
76749,0
76750,1
76751,1
76752,0
76753,1
76754,1
76755,1
76756,0
76757,1
76758,1
76759,1
76760,1
76761,1
76762,0
76763,1
76764,0
76765,1
76766,1
76767,0
76768,1
76769,1
76770,1
76771,0
76772,1
76773,1
76774,1
76775,1
76776,1
76777,1
76778,0
76779,1
76780,1
76781,0
76782,0
76783,0
76784,1
76785,0
76786,0
76787,0
76788,1
76789,1
76790,1
76791,1
76792,1
76793,0
76794,0
76795,1
76796,1
76797,1
76798,1
76799,1
76800,1
76801,1
76802,1
76803,1
76804,1
76805,1
76806,0
76807,0
76808,0
76809,1
76810,0
76811,1
76812,1
76813,1
76814,0
76815,0
76816,0
76817,1
76818,0
76819,0
76820,0
76821,1
76822,0
76823,1
76824,1
76825,1
76826,0
76827,1
76828,0
76829,0
76830,0
76831,1
76832,1
76833,0
76834,1
76835,0
76836,1
76837,1
76838,0
76839,1
76840,0
76841,0
76842,0
76843,1
76844,0
76845,0
76846,1
76847,1
76848,1
76849,1
76850,0
76851,0
76852,0
76853,1
76854,0
76855,1
76856,1
76857,0
76858,0
76859,1
76860,1
76861,0
76862,1
76863,0
76864,0
76865,1
76866,0
76867,1
76868,1
76869,0
76870,1
76871,0
76872,0
76873,0
76874,1
76875,0
76876,1
76877,0
76878,0
76879,1
76880,1
76881,0
76882,0
76883,0
76884,0
76885,1
76886,0
76887,1
76888,1
76889,1
76890,1
76891,0
76892,1
76893,1
76894,1
76895,0
76896,1
76897,1
76898,0
76899,0
76900,1
76901,0
76902,0
76903,0
76904,1
76905,1
76906,1
76907,1
76908,0
76909,0
76910,0
76911,1
76912,0
76913,1
76914,1
76915,1
76916,0
76917,0
76918,0
76919,1
76920,1
76921,1
76922,0
76923,1
76924,1
76925,0
76926,1
76927,0
76928,0
76929,1
76930,0
76931,1
76932,1
76933,1
76934,0
76935,0
76936,1
76937,0
76938,1
76939,0
76940,0
76941,1
76942,0
76943,0
76944,1
76945,1
76946,0
76947,0
76948,0
76949,1
76950,0
76951,1
76952,0
76953,1
76954,1
76955,1
76956,1
76957,0
76958,1
76959,0
76960,0
76961,0
76962,0
76963,1
76964,1
76965,0
76966,1
76967,1
76968,1
76969,0
76970,1
76971,1
76972,0
76973,0
76974,0
76975,0
76976,0
76977,0
76978,0
76979,1
76980,0
76981,1
76982,1
76983,0
76984,0
76985,0
76986,0
76987,0
76988,1
76989,0
76990,1
76991,0
76992,0
76993,0
76994,0
76995,0
76996,1
76997,1
76998,1
76999,0
77000,1
77001,0
77002,1
77003,1
77004,1
77005,1
77006,0
77007,0
77008,0
77009,1
77010,1
77011,0
77012,0
77013,0
77014,0
77015,1
77016,1
77017,1
77018,1
77019,1
77020,0
77021,1
77022,0
77023,1
77024,0
77025,0
77026,1
77027,1
77028,0
77029,0
77030,0
77031,1
77032,1
77033,0
77034,1
77035,1
77036,0
77037,1
77038,0
77039,0
77040,1
77041,1
77042,0
77043,1
77044,1
77045,0
77046,0
77047,1
77048,1
77049,0
77050,0
77051,0
77052,1
77053,0
77054,0
77055,1
77056,1
77057,1
77058,1
77059,1
77060,1
77061,0
77062,1
77063,1
77064,1
77065,1
77066,1
77067,1
77068,0
77069,0
77070,0
77071,1
77072,1
77073,0
77074,0
77075,1
77076,0
77077,0
77078,1
77079,0
77080,0
77081,1
77082,0
77083,0
77084,0
77085,1
77086,0
77087,1
77088,0
77089,1
77090,1
77091,0
77092,1
77093,0
77094,1
77095,0
77096,0
77097,1
77098,0
77099,1
77100,0
77101,0
77102,0
77103,0
77104,0
77105,0
77106,1
77107,0
77108,0
77109,1
77110,1
77111,0
77112,1
77113,1
77114,1
77115,0
77116,0
77117,0
77118,0
77119,1
77120,1
77121,0
77122,1
77123,0
77124,0
77125,1
77126,1
77127,1
77128,0
77129,0
77130,1
77131,0
77132,1
77133,0
77134,1
77135,0
77136,0
77137,1
77138,1
77139,1
77140,1
77141,0
77142,1
77143,1
77144,0
77145,1
77146,1
77147,0
77148,0
77149,1
77150,1
77151,0
77152,0
77153,0
77154,0
77155,0
77156,1
77157,0
77158,1
77159,0
77160,0
77161,1
77162,0
77163,1
77164,0
77165,0
77166,0
77167,1
77168,0
77169,0
77170,0
77171,1
77172,0
77173,0
77174,0
77175,0
77176,0
77177,1
77178,1
77179,0
77180,0
77181,1
77182,1
77183,0
77184,0
77185,0
77186,1
77187,1
77188,1
77189,1
77190,1
77191,0
77192,1
77193,0
77194,0
77195,0
77196,0
77197,1
77198,1
77199,0
77200,0
77201,0
77202,1
77203,1
77204,0
77205,1
77206,1
77207,1
77208,0
77209,0
77210,1
77211,1
77212,0
77213,0
77214,1
77215,1
77216,1
77217,0
77218,1
77219,0
77220,1
77221,0
77222,0
77223,1
77224,1
77225,1
77226,1
77227,0
77228,1
77229,0
77230,0
77231,1
77232,0
77233,1
77234,0
77235,0
77236,0
77237,1
77238,0
77239,0
77240,0
77241,1
77242,1
77243,1
77244,0
77245,0
77246,0
77247,0
77248,1
77249,1
77250,0
77251,0
77252,0
77253,1
77254,1
77255,0
77256,0
77257,1
77258,0
77259,1
77260,1
77261,0
77262,1
77263,0
77264,0
77265,0
77266,0
77267,1
77268,0
77269,1
77270,1
77271,1
77272,0
77273,1
77274,1
77275,1
77276,1
77277,0
77278,0
77279,0
77280,1
77281,1
77282,0
77283,1
77284,0
77285,1
77286,0
77287,0
77288,1
77289,1
77290,1
77291,0
77292,1
77293,1
77294,0
77295,0
77296,0
77297,0
77298,1
77299,1
77300,1
77301,0
77302,0
77303,1
77304,1
77305,1
77306,1
77307,0
77308,1
77309,0
77310,1
77311,0
77312,0
77313,1
77314,1
77315,1
77316,0
77317,0
77318,0
77319,1
77320,1
77321,1
77322,0
77323,0
77324,1
77325,0
77326,1
77327,0
77328,0
77329,0
77330,0
77331,1
77332,1
77333,0
77334,0
77335,1
77336,1
77337,0
77338,0
77339,0
77340,1
77341,0
77342,0
77343,0
77344,0
77345,1
77346,0
77347,0
77348,0
77349,0
77350,0
77351,0
77352,1
77353,0
77354,0
77355,1
77356,1
77357,1
77358,0
77359,0
77360,0
77361,1
77362,1
77363,1
77364,1
77365,1
77366,1
77367,1
77368,0
77369,0
77370,1
77371,0
77372,0
77373,0
77374,0
77375,0
77376,0
77377,0
77378,1
77379,0
77380,1
77381,0
77382,1
77383,0
77384,0
77385,1
77386,1
77387,1
77388,0
77389,1
77390,1
77391,0
77392,1
77393,1
77394,1
77395,0
77396,0
77397,1
77398,0
77399,0
77400,1
77401,1
77402,1
77403,0
77404,0
77405,0
77406,1
77407,0
77408,1
77409,1
77410,1
77411,1
77412,1
77413,0
77414,1
77415,0
77416,0
77417,1
77418,0
77419,1
77420,0
77421,1
77422,1
77423,0
77424,0
77425,1
77426,1
77427,1
77428,1
77429,1
77430,1
77431,0
77432,0
77433,1
77434,0
77435,1
77436,0
77437,0
77438,0
77439,0
77440,1
77441,1
77442,1
77443,0
77444,1
77445,1
77446,0
77447,0
77448,1
77449,0
77450,0
77451,0
77452,0
77453,0
77454,1
77455,0
77456,1
77457,1
77458,1
77459,0
77460,0
77461,1
77462,1
77463,1
77464,1
77465,0
77466,0
77467,1
77468,0
77469,1
77470,1
77471,1
77472,1
77473,0
77474,1
77475,1
77476,0
77477,0
77478,1
77479,1
77480,1
77481,0
77482,0
77483,0
77484,1
77485,0
77486,1
77487,1
77488,1
77489,1
77490,1
77491,1
77492,1
77493,0
77494,1
77495,0
77496,1
77497,1
77498,0
77499,0
77500,0
77501,0
77502,0
77503,1
77504,1
77505,0
77506,1
77507,1
77508,1
77509,0
77510,0
77511,0
77512,0
77513,0
77514,1
77515,1
77516,0
77517,1
77518,1
77519,0
77520,1
77521,0
77522,0
77523,1
77524,0
77525,1
77526,0
77527,1
77528,1
77529,0
77530,1
77531,0
77532,0
77533,0
77534,0
77535,0
77536,1
77537,0
77538,0
77539,0
77540,0
77541,1
77542,1
77543,0
77544,0
77545,1
77546,1
77547,1
77548,1
77549,0
77550,0
77551,1
77552,0
77553,1
77554,1
77555,0
77556,0
77557,0
77558,0
77559,1
77560,0
77561,1
77562,1
77563,1
77564,1
77565,0
77566,0
77567,1
77568,0
77569,1
77570,1
77571,1
77572,0
77573,1
77574,1
77575,0
77576,1
77577,0
77578,0
77579,1
77580,0
77581,0
77582,1
77583,1
77584,1
77585,0
77586,1
77587,0
77588,0
77589,0
77590,1
77591,1
77592,1
77593,0
77594,1
77595,0
77596,1
77597,1
77598,1
77599,0
77600,0
77601,0
77602,0
77603,0
77604,1
77605,0
77606,0
77607,1
77608,0
77609,0
77610,1
77611,0
77612,1
77613,0
77614,1
77615,1
77616,1
77617,1
77618,1
77619,0
77620,0
77621,1
77622,1
77623,0
77624,1
77625,0
77626,0
77627,0
77628,0
77629,0
77630,0
77631,1
77632,1
77633,0
77634,1
77635,0
77636,0
77637,0
77638,0
77639,1
77640,1
77641,0
77642,1
77643,1
77644,1
77645,1
77646,1
77647,1
77648,1
77649,1
77650,0
77651,1
77652,1
77653,1
77654,0
77655,0
77656,1
77657,0
77658,1
77659,0
77660,0
77661,0
77662,0
77663,0
77664,1
77665,1
77666,0
77667,1
77668,0
77669,0
77670,1
77671,1
77672,1
77673,0
77674,1
77675,0
77676,0
77677,1
77678,0
77679,0
77680,0
77681,0
77682,0
77683,1
77684,0
77685,0
77686,0
77687,1
77688,0
77689,1
77690,0
77691,1
77692,0
77693,0
77694,0
77695,0
77696,1
77697,0
77698,1
77699,1
77700,1
77701,1
77702,0
77703,0
77704,1
77705,0
77706,0
77707,1
77708,0
77709,0
77710,1
77711,0
77712,1
77713,0
77714,1
77715,0
77716,1
77717,0
77718,0
77719,1
77720,1
77721,1
77722,1
77723,1
77724,1
77725,0
77726,0
77727,0
77728,0
77729,0
77730,0
77731,1
77732,1
77733,0
77734,0
77735,0
77736,0
77737,1
77738,0
77739,0
77740,0
77741,1
77742,0
77743,1
77744,0
77745,1
77746,0
77747,0
77748,0
77749,1
77750,1
77751,1
77752,1
77753,1
77754,0
77755,1
77756,0
77757,1
77758,0
77759,0
77760,0
77761,0
77762,0
77763,1
77764,1
77765,1
77766,0
77767,1
77768,0
77769,1
77770,1
77771,0
77772,0
77773,0
77774,1
77775,0
77776,1
77777,1
77778,0
77779,1
77780,1
77781,1
77782,0
77783,0
77784,1
77785,0
77786,0
77787,0
77788,1
77789,0
77790,1
77791,1
77792,0
77793,0
77794,1
77795,0
77796,0
77797,1
77798,1
77799,0
77800,1
77801,1
77802,0
77803,0
77804,0
77805,1
77806,0
77807,0
77808,1
77809,0
77810,0
77811,0
77812,0
77813,0
77814,0
77815,0
77816,0
77817,1
77818,1
77819,0
77820,0
77821,0
77822,0
77823,0
77824,1
77825,0
77826,0
77827,0
77828,1
77829,1
77830,1
77831,0
77832,0
77833,1
77834,0
77835,1
77836,0
77837,0
77838,1
77839,1
77840,1
77841,0
77842,0
77843,0
77844,0
77845,1
77846,1
77847,0
77848,1
77849,0
77850,0
77851,1
77852,0
77853,0
77854,0
77855,1
77856,1
77857,1
77858,1
77859,1
77860,1
77861,0
77862,0
77863,0
77864,1
77865,1
77866,1
77867,0
77868,1
77869,1
77870,0
77871,1
77872,0
77873,1
77874,1
77875,1
77876,1
77877,0
77878,0
77879,1
77880,0
77881,1
77882,0
77883,1
77884,0
77885,0
77886,0
77887,0
77888,1
77889,0
77890,1
77891,0
77892,0
77893,1
77894,0
77895,0
77896,0
77897,0
77898,0
77899,1
77900,1
77901,0
77902,1
77903,0
77904,1
77905,0
77906,1
77907,1
77908,0
77909,0
77910,0
77911,1
77912,1
77913,0
77914,1
77915,1
77916,1
77917,1
77918,0
77919,1
77920,1
77921,1
77922,1
77923,0
77924,1
77925,0
77926,1
77927,0
77928,0
77929,1
77930,0
77931,0
77932,1
77933,1
77934,1
77935,1
77936,0
77937,0
77938,1
77939,1
77940,1
77941,1
77942,0
77943,1
77944,1
77945,0
77946,1
77947,1
77948,1
77949,0
77950,1
77951,0
77952,0
77953,0
77954,0
77955,0
77956,1
77957,0
77958,1
77959,1
77960,0
77961,0
77962,1
77963,0
77964,0
77965,1
77966,1
77967,0
77968,1
77969,1
77970,0
77971,0
77972,1
77973,0
77974,1
77975,1
77976,0
77977,1
77978,1
77979,0
77980,0
77981,0
77982,0
77983,1
77984,0
77985,0
77986,0
77987,1
77988,1
77989,1
77990,0
77991,1
77992,0
77993,0
77994,1
77995,1
77996,0
77997,0
77998,1
77999,0
78000,0
78001,0
78002,0
78003,0
78004,1
78005,0
78006,0
78007,0
78008,1
78009,0
78010,0
78011,0
78012,0
78013,1
78014,0
78015,0
78016,1
78017,1
78018,1
78019,1
78020,1
78021,0
78022,0
78023,0
78024,1
78025,0
78026,1
78027,0
78028,0
78029,1
78030,0
78031,1
78032,1
78033,0
78034,1
78035,0
78036,1
78037,0
78038,0
78039,1
78040,0
78041,1
78042,1
78043,1
78044,1
78045,0
78046,1
78047,1
78048,0
78049,0
78050,1
78051,0
78052,1
78053,0
78054,1
78055,1
78056,1
78057,1
78058,1
78059,0
78060,0
78061,0
78062,1
78063,0
78064,0
78065,1
78066,1
78067,1
78068,1
78069,1
78070,1
78071,1
78072,1
78073,0
78074,1
78075,1
78076,0
78077,0
78078,1
78079,0
78080,1
78081,0
78082,0
78083,0
78084,1
78085,0
78086,1
78087,0
78088,0
78089,1
78090,1
78091,1
78092,0
78093,1
78094,1
78095,1
78096,0
78097,1
78098,1
78099,1
78100,0
78101,0
78102,1
78103,1
78104,0
78105,1
78106,1
78107,1
78108,1
78109,1
78110,0
78111,0
78112,1
78113,0
78114,1
78115,1
78116,0
78117,1
78118,1
78119,1
78120,0
78121,1
78122,1
78123,0
78124,0
78125,0
78126,1
78127,1
78128,1
78129,1
78130,1
78131,0
78132,1
78133,0
78134,1
78135,0
78136,0
78137,0
78138,0
78139,0
78140,0
78141,1
78142,1
78143,0
78144,1
78145,0
78146,1
78147,1
78148,1
78149,1
78150,0
78151,1
78152,0
78153,1
78154,1
78155,1
78156,1
78157,1
78158,1
78159,0
78160,0
78161,0
78162,1
78163,0
78164,1
78165,1
78166,1
78167,0
78168,1
78169,0
78170,0
78171,1
78172,0
78173,0
78174,1
78175,0
78176,0
78177,1
78178,0
78179,0
78180,1
78181,1
78182,0
78183,1
78184,0
78185,1
78186,1
78187,0
78188,0
78189,1
78190,1
78191,0
78192,1
78193,1
78194,1
78195,0
78196,1
78197,0
78198,1
78199,1
78200,0
78201,1
78202,0
78203,1
78204,0
78205,0
78206,0
78207,1
78208,0
78209,0
78210,0
78211,1
78212,1
78213,0
78214,0
78215,0
78216,0
78217,0
78218,1
78219,0
78220,1
78221,1
78222,0
78223,0
78224,1
78225,0
78226,0
78227,1
78228,1
78229,0
78230,1
78231,0
78232,0
78233,1
78234,1
78235,1
78236,0
78237,1
78238,0
78239,1
78240,1
78241,0
78242,1
78243,1
78244,0
78245,1
78246,0
78247,0
78248,0
78249,0
78250,0
78251,0
78252,0
78253,0
78254,0
78255,1
78256,0
78257,0
78258,0
78259,1
78260,1
78261,1
78262,1
78263,1
78264,0
78265,1
78266,0
78267,1
78268,1
78269,0
78270,0
78271,1
78272,1
78273,0
78274,0
78275,0
78276,0
78277,1
78278,0
78279,1
78280,1
78281,1
78282,0
78283,1
78284,1
78285,1
78286,1
78287,1
78288,0
78289,0
78290,1
78291,1
78292,0
78293,0
78294,1
78295,0
78296,0
78297,0
78298,1
78299,1
78300,1
78301,1
78302,0
78303,1
78304,1
78305,0
78306,0
78307,0
78308,1
78309,1
78310,1
78311,1
78312,0
78313,1
78314,0
78315,0
78316,1
78317,1
78318,0
78319,1
78320,1
78321,1
78322,0
78323,0
78324,0
78325,0
78326,0
78327,1
78328,0
78329,1
78330,0
78331,1
78332,0
78333,0
78334,0
78335,0
78336,0
78337,1
78338,1
78339,0
78340,0
78341,1
78342,0
78343,0
78344,0
78345,0
